LAMMPS data file via write_data, version 7 Feb 2024, timestep = 10019, units = metal

512 atoms
1 atom types

0 22.4 xlo xhi
0 22.4 ylo yhi
0 22.4 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855

Atoms # atomic

5 1 0.6249999997297969 0.6249999997243927 0.6249999997417446 0 0 0
13 1 6.224999999809416 0.6249999998115165 0.6249999998408683 0 0 0
21 1 11.82499999991855 0.6249999999177546 0.6249999999157336 0 0 0
29 1 17.424999999786113 0.6249999998375824 0.6249999998184328 0 0 0
8 1 3.424999999849394 3.4249999998277927 0.6249999998060148 0 0 0
16 1 9.02499999997902 3.4250000000105687 0.6250000000027955 0 0 0
24 1 14.624999999959716 3.4249999999693523 0.6250000000129785 0 0 0
32 1 20.224999999786395 3.424999999823832 0.624999999776397 0 0 0
37 1 0.6249999998503383 6.22499999984399 0.6249999998698342 0 0 0
45 1 6.224999999977655 6.224999999987057 0.6249999999772415 0 0 0
53 1 11.825000000080596 6.22500000008758 0.6250000000851462 0 0 0
61 1 17.42499999993713 6.2249999999627255 0.6249999999904005 0 0 0
40 1 3.424999999978821 9.024999999945518 0.6249999999969799 0 0 0
48 1 9.025000000109063 9.025000000118201 0.6250000001337955 0 0 0
56 1 14.625000000092369 9.025000000074165 0.6250000000748045 0 0 0
64 1 20.224999999910516 9.024999999953032 0.6249999998964144 0 0 0
69 1 0.6249999998802678 11.824999999860125 0.6249999998722304 0 0 0
77 1 6.225000000021055 11.824999999993727 0.625000000019079 0 0 0
85 1 11.825000000107314 11.825000000092492 0.6250000001415263 0 0 0
93 1 17.424999999952306 11.824999999975388 0.6250000000041104 0 0 0
72 1 3.42499999989621 14.62499999984075 0.6249999999111658 0 0 0
80 1 9.02500000000603 14.625000000020147 0.6249999999870747 0 0 0
88 1 14.624999999997243 14.62499999997381 0.6249999999933432 0 0 0
96 1 20.224999999840307 14.624999999861304 0.6249999998646055 0 0 0
101 1 0.6249999997607691 17.42499999972918 0.6249999997459278 0 0 0
109 1 6.224999999866851 17.424999999861 0.6249999998966007 0 0 0
117 1 11.824999999946321 17.42499999992709 0.6249999999684505 0 0 0
125 1 17.42499999978846 17.42499999979947 0.6249999998152046 0 0 0
104 1 3.424999999749749 20.224999999716022 0.624999999732448 0 0 0
112 1 9.024999999895439 20.224999999897516 0.624999999853344 0 0 0
120 1 14.62499999989093 20.224999999871173 0.6249999999139375 0 0 0
128 1 20.224999999706565 20.22499999974274 0.6249999997416247 0 0 0
7 1 3.4249999998605527 0.6249999998444888 3.4249999998482483 0 0 0
15 1 9.025000000008959 0.6250000000085434 3.4250000000318965 0 0 0
23 1 14.624999999979355 0.625000000005225 3.425000000000675 0 0 0
31 1 20.224999999788356 0.6249999998057001 3.4249999998503644 0 0 0
6 1 0.6249999998597771 3.4249999998736396 3.4249999998817784 0 0 0
2 1 4.824999999937576 2.0249999999118224 2.024999999901118 0 0 0
14 1 6.225000000000488 3.425000000033913 3.42500000002409 0 0 0
10 1 10.425000000090057 2.025000000039046 2.0250000000398596 0 0 0
22 1 11.825000000108334 3.425000000098127 3.425000000107175 0 0 0
18 1 16.024999999981404 2.02499999990803 2.024999999929652 0 0 0
30 1 17.42499999992402 3.4249999999709226 3.4249999999960012 0 0 0
26 1 21.624999999812147 2.024999999814909 2.0249999998215684 0 0 0
3 1 2.0249999999400217 4.824999999940072 2.0249999999071835 0 0 0
11 1 7.625000000063275 4.825000000121301 2.0250000000948476 0 0 0
19 1 13.225000000098863 4.825000000135309 2.0250000000804036 0 0 0
27 1 18.824999999933873 4.824999999904087 2.0249999999445465 0 0 0
39 1 3.42500000003557 6.225000000004717 3.4250000000100402 0 0 0
47 1 9.025000000145152 6.225000000150193 3.4250000001936654 0 0 0
55 1 14.625000000116055 6.225000000140878 3.42500000013771 0 0 0
63 1 20.224999999953596 6.22499999995667 3.4250000000013463 0 0 0
34 1 4.825000000110676 7.625000000043653 2.0250000000582165 0 0 0
42 1 10.425000000198139 7.625000000166488 2.0250000001937156 0 0 0
50 1 16.025000000091758 7.625000000059738 2.02500000005476 0 0 0
58 1 21.62499999996944 7.624999999973967 2.0249999999541015 0 0 0
38 1 0.6250000000252652 9.025000000005239 3.4250000000122007 0 0 0
46 1 6.225000000127815 9.025000000124468 3.4250000001652303 0 0 0
54 1 11.825000000201841 9.025000000192131 3.4250000002349665 0 0 0
62 1 17.425000000045202 9.02500000010971 3.4250000001160297 0 0 0
35 1 2.0249999999878776 10.425000000061251 2.024999999964426 0 0 0
71 1 3.4250000000471696 11.825000000037448 3.4250000000358995 0 0 0
43 1 7.625000000108335 10.425000000154133 2.0250000001578554 0 0 0
79 1 9.025000000152925 11.825000000139218 3.4250000002100913 0 0 0
51 1 13.225000000164474 10.425000000147943 2.025000000127537 0 0 0
87 1 14.625000000160128 11.825000000135171 3.4250000001592498 0 0 0
59 1 18.824999999994912 10.42500000000713 2.024999999996384 0 0 0
95 1 20.2250000000065 11.824999999983476 3.425000000048098 0 0 0
66 1 4.825000000037246 13.224999999985224 2.0249999999820942 0 0 0
74 1 10.425000000092053 13.225000000134083 2.0250000001130006 0 0 0
82 1 16.025000000051943 13.22500000002293 2.024999999995919 0 0 0
90 1 21.624999999941622 13.22499999990859 2.024999999897782 0 0 0
70 1 0.6249999999306336 14.624999999890768 3.4249999999349874 0 0 0
78 1 6.225000000023075 14.625000000013147 3.425000000054139 0 0 0
86 1 11.825000000116718 14.625000000110743 3.4250000001318712 0 0 0
94 1 17.42499999999557 14.625000000026795 3.4250000000470004 0 0 0
67 1 2.024999999830827 16.024999999885097 2.0249999998227883 0 0 0
75 1 7.624999999970815 16.02499999999425 2.0249999999969637 0 0 0
83 1 13.225000000031367 16.025000000052152 2.0249999999817017 0 0 0
91 1 18.82499999984159 16.024999999907035 2.0249999998510613 0 0 0
103 1 3.4249999998727074 17.42499999984055 3.4249999998750997 0 0 0
98 1 4.8249999998431665 18.82499999984893 2.0249999998509 0 0 0
111 1 9.02500000002453 17.42499999997452 3.4250000000547765 0 0 0
106 1 10.42499999997974 18.82499999999005 2.0249999999785517 0 0 0
119 1 14.62500000003025 17.425000000026888 3.425000000024332 0 0 0
114 1 16.024999999954492 18.82499999986632 2.024999999852241 0 0 0
127 1 20.224999999839383 17.424999999845927 3.4249999998925573 0 0 0
122 1 21.62499999978079 18.824999999758372 2.024999999754488 0 0 0
102 1 0.6249999997777613 20.2249999997534 3.424999999788215 0 0 0
110 1 6.224999999889586 20.224999999904345 3.424999999933943 0 0 0
118 1 11.825000000002662 20.225000000014923 3.425000000031056 0 0 0
126 1 17.42499999987242 20.224999999897193 3.4249999999153937 0 0 0
99 1 2.0249999997890167 21.624999999792447 2.0249999997711767 0 0 0
107 1 7.624999999932878 21.624999999938836 2.0249999999444404 0 0 0
115 1 13.224999999965187 21.625000000006853 2.024999999937748 0 0 0
123 1 18.824999999780523 21.62499999982267 2.024999999798908 0 0 0
4 1 2.024999999937267 2.02499999991534 4.824999999962952 0 0 0
12 1 7.62500000007861 2.025000000111248 4.825000000103977 0 0 0
20 1 13.225000000124316 2.0250000000863597 4.825000000129282 0 0 0
28 1 18.82499999994126 2.0249999999459445 4.8249999999350734 0 0 0
1 1 4.8250000001335875 4.825000000116741 4.825000000143056 0 0 0
9 1 10.425000000210753 4.82500000020908 4.825000000215683 0 0 0
17 1 16.025000000137045 4.825000000105466 4.825000000084466 0 0 0
25 1 21.62500000001404 4.825000000018714 4.825000000011057 0 0 0
36 1 2.0250000001003348 7.625000000062433 4.825000000105976 0 0 0
44 1 7.625000000219782 7.625000000241716 4.825000000237281 0 0 0
52 1 13.225000000253 7.62500000021738 4.825000000260522 0 0 0
60 1 18.825000000082376 7.625000000102705 4.8250000000775755 0 0 0
33 1 4.8250000001578215 10.425000000163557 4.825000000152917 0 0 0
41 1 10.425000000269929 10.425000000290272 4.825000000252198 0 0 0
49 1 16.025000000205843 10.42500000018654 4.825000000175842 0 0 0
57 1 21.625000000082615 10.425000000075507 4.825000000087769 0 0 0
68 1 2.0250000000155866 13.225000000009715 4.825000000041437 0 0 0
76 1 7.6250000001398694 13.225000000189754 4.82500000016296 0 0 0
84 1 13.225000000205185 13.22500000018338 4.825000000193311 0 0 0
92 1 18.825000000029583 13.225000000051221 4.825000000030875 0 0 0
65 1 4.825000000003189 16.025000000013783 4.824999999977972 0 0 0
73 1 10.425000000137082 16.025000000156762 4.825000000136941 0 0 0
81 1 16.02500000007467 16.025000000070644 4.825000000056197 0 0 0
89 1 21.624999999918536 16.02499999994438 4.824999999908721 0 0 0
100 1 2.0249999998788963 18.824999999859482 4.824999999877905 0 0 0
108 1 7.625000000016793 18.825000000039704 4.825000000024573 0 0 0
116 1 13.225000000060211 18.82500000004334 4.825000000070591 0 0 0
124 1 18.82499999987989 18.824999999901344 4.824999999881554 0 0 0
97 1 4.824999999979701 21.624999999974136 4.8249999999684565 0 0 0
105 1 10.42500000009142 21.625000000118913 4.8250000001182185 0 0 0
113 1 16.025000000007438 21.624999999977096 4.824999999968998 0 0 0
121 1 21.624999999839243 21.62499999983932 4.824999999819087 0 0 0
133 1 0.624999999861391 0.6249999998500428 6.224999999839748 0 0 0
141 1 6.225000000007415 0.6250000000120384 6.224999999997592 0 0 0
149 1 11.825000000119466 0.625000000144069 6.225000000132891 0 0 0
157 1 17.4249999999629 0.625000000001581 6.224999999999693 0 0 0
136 1 3.4250000000303458 3.425000000012595 6.225000000039499 0 0 0
144 1 9.025000000153796 3.4250000001961336 6.225000000149564 0 0 0
152 1 14.625000000148397 3.425000000145214 6.2250000001087775 0 0 0
160 1 20.224999999971903 3.425000000014638 6.224999999953825 0 0 0
165 1 0.6250000000393962 6.225000000039776 6.225000000018786 0 0 0
173 1 6.225000000184389 6.22500000018686 6.225000000193033 0 0 0
181 1 11.825000000248671 6.225000000250619 6.225000000258987 0 0 0
189 1 17.425000000093537 6.225000000118893 6.225000000105266 0 0 0
168 1 3.425000000169732 9.025000000115838 6.225000000140162 0 0 0
176 1 9.025000000289923 9.025000000306912 6.225000000222786 0 0 0
184 1 14.625000000271733 9.025000000260459 6.225000000263656 0 0 0
192 1 20.225000000102057 9.02500000013638 6.2250000001252195 0 0 0
197 1 0.6250000000969308 11.825000000053912 6.225000000088506 0 0 0
205 1 6.225000000190072 11.825000000174544 6.225000000202048 0 0 0
213 1 11.825000000269046 11.825000000262177 6.225000000252366 0 0 0
221 1 17.425000000129945 11.825000000148034 6.225000000148515 0 0 0
200 1 3.425000000062385 14.62500000002064 6.225000000012202 0 0 0
208 1 9.025000000193751 14.625000000206237 6.225000000171855 0 0 0
216 1 14.625000000196719 14.625000000169667 6.2250000002210895 0 0 0
224 1 20.225000000024313 14.625000000036874 6.225000000007297 0 0 0
229 1 0.6249999999327724 17.424999999907442 6.2249999999242185 0 0 0
237 1 6.2250000000078 17.42500000000035 6.225000000001848 0 0 0
245 1 11.825000000127964 17.425000000104554 6.225000000110192 0 0 0
253 1 17.425000000006015 17.42500000002154 6.225000000045508 0 0 0
232 1 3.4249999999444927 20.224999999900138 6.224999999905735 0 0 0
240 1 9.025000000081139 20.225000000091114 6.225000000079489 0 0 0
248 1 14.625000000060629 20.225000000059214 6.225000000061631 0 0 0
256 1 20.224999999879962 20.224999999907453 6.224999999844558 0 0 0
130 1 4.825000000110396 2.025000000056011 7.625000000064462 0 0 0
138 1 10.425000000181095 2.0250000002075588 7.6250000001967315 0 0 0
146 1 16.02500000008726 2.025000000074792 7.625000000056853 0 0 0
154 1 21.624999999980535 2.0249999999592965 7.6249999999547615 0 0 0
131 1 2.0250000000815227 4.8250000001219355 7.625000000064882 0 0 0
139 1 7.625000000228101 4.825000000230011 7.625000000248749 0 0 0
147 1 13.225000000271919 4.825000000227104 7.625000000205517 0 0 0
155 1 18.825000000079687 4.825000000068579 7.625000000089966 0 0 0
162 1 4.825000000223817 7.625000000205452 7.625000000205881 0 0 0
170 1 10.425000000297654 7.625000000343548 7.625000000309953 0 0 0
178 1 16.025000000265997 7.625000000209291 7.625000000198641 0 0 0
186 1 21.625000000135035 7.625000000106046 7.625000000124455 0 0 0
163 1 2.025000000154907 10.42500000014376 7.625000000116352 0 0 0
171 1 7.625000000280789 10.425000000257395 7.625000000280876 0 0 0
179 1 13.225000000311692 10.425000000330632 7.625000000269431 0 0 0
187 1 18.82500000013977 10.425000000178473 7.6250000001551825 0 0 0
194 1 4.8250000001303635 13.225000000162352 7.6250000001140705 0 0 0
202 1 10.425000000263198 13.225000000283345 7.625000000260788 0 0 0
210 1 16.025000000224058 13.225000000158628 7.625000000156549 0 0 0
218 1 21.625000000051205 13.225000000067645 7.625000000035401 0 0 0
195 1 2.0249999999971853 16.024999999993444 7.6249999999523626 0 0 0
203 1 7.625000000120455 16.025000000171612 7.625000000138737 0 0 0
211 1 13.22500000016648 16.025000000216462 7.625000000143788 0 0 0
219 1 18.82500000000659 16.0249999999994 7.624999999997213 0 0 0
226 1 4.8250000000110544 18.82499999999296 7.62499999999109 0 0 0
234 1 10.425000000157464 18.82500000013696 7.625000000127844 0 0 0
242 1 16.025000000043914 18.82500000003229 7.6250000000020295 0 0 0
